,source,target
18100,173732933,487039635
18101,2694634111,219192912
18102,468651753,2267773146
18103,3750049515,2902736224
18104,69799456,462251110
18105,2514471017,562878605
18106,388915155,389609128
18107,2792557478,2323860711
18108,2361994945,361049345
18109,20515090,86166414
18110,20515090,509083512
18111,20515090,39351819
18112,20515090,258093389
18113,20515090,1005604728
18114,20515090,29804632
18115,20515090,334028125
18116,20515090,230080603
18117,20515090,2502069662
18118,20515090,110617464
18119,20515090,14720074
18120,20515090,572271029
18121,20515090,737668819
18122,20515090,2418179448
18123,20515090,2372501918
18124,20515090,51526107
18125,317183571,261658325
18126,2656694051,62415418
18127,271849882,67727882
18128,1305516744,296313827
18129,59320186,459120920
18130,2161028108,459120920
18131,4029769815,3290527574
18132,3265810999,361049345
18133,3222891592,389609128
18134,3222222478,459120920
18135,2160239959,120769442
18136,2958980064,282189177
18137,3309885192,1396484258
18138,468274644,1569373716
18139,1916822192,2176245166
18140,620117266,459120920
18141,2726055762,33932027
18142,2726055762,1703573119
18143,2726055762,2337216289
18144,2726055762,593762727
18145,2726055762,77296735
18146,2726055762,2864978560
18147,57849490,289117765
18148,830799606,3416165445
18149,351744742,462513751
18150,1304507022,2312529442
18151,2922283769,2919115324
18152,210961790,389609128
18153,826633178,2897242945
18154,89487316,1596682009
18155,2866759639,58703286
18156,580757058,1207634377
18157,2471362622,49940107
18158,2471362622,193624909
18159,275805118,133169256
18160,2927130202,14148308
18161,17341944,14148308
18162,306659159,235617747
18163,43961009,54107005
18164,4166040856,1121028973
18165,2258226686,258093389
18166,2258226686,2502069662
18167,2258226686,110617464
18168,2258226686,2521812759
18169,2258226686,254812118
18170,2258226686,2372501918
18171,2258226686,1077456648
18172,2258226686,3230318754
18173,26363723,2544190118
18174,706334958,1225768602
18175,2836004382,2157581042
18176,1368959768,2854199671
18177,1368959768,1428391274
18178,1368959768,1569373716
18179,1368959768,14148308
18180,1368959768,2555712373
18181,1368959768,3021138730
18182,16226071,247501452
18183,2950632669,12991012
18184,760117044,389609128
18185,1582942604,411901773
18186,3001924271,3188612862
18187,18954553,14914477
18188,1352452572,593762727
18189,797955145,250347338
18190,341392449,12991012
18191,4016199971,459120920
18192,2657840774,3416165445
18193,2475349800,381872892
18194,375194768,75186942
18195,3239366488,243724106
18196,453356358,459120920
18197,23551038,37564255
18198,494769911,1683045271
18199,367668263,133169256
18200,96069601,296313827
18201,2754461459,2434618518
18202,37098500,462128369
18203,231505600,462513751
18204,235850874,13549862
18205,235850874,486140077
18206,235850874,22320796
18207,411802574,462128369
18208,2921847029,19754094
18209,2801703212,25510622
18210,27694750,325328148
18211,1119312811,1396484258
18212,276363215,198532943
18213,284922912,49940107
18214,2996767846,574921254
18215,59863365,22466017
18216,246738782,139408593
18217,250606083,115754120
18218,560188474,2777425711
18219,368456685,2323860711
18220,3228839038,245499504
18221,2705961752,37829379
18222,40324539,309899650
18223,2194592937,462513751
18224,245439953,175176750
18225,2149802153,397490403
18226,3080553140,1226866808
18227,2602356884,115754120
18228,461301890,1552126188
18229,461301890,2593147320
18230,461301890,572271029
18231,461301890,1077456648
18232,543809139,2874446142
18233,1635164262,2555712373
18234,1635164262,963693866
18235,305048981,1058492504
18236,1611930277,245499504
18237,2884383811,2887201159
18238,1684330904,2894687082
18239,100412455,45470040
18240,345164674,2312529442
18241,98474324,22414224
18242,1415889108,43534936
18243,3241686966,462251110
18244,3241686966,282189177
18245,71630663,16939862
18246,1689540542,207404407
18247,1976068345,12991012
18248,378360698,383029483
18249,228944915,389609128
18250,1426868954,59964385
18251,2514469779,21581988
18252,3307083395,1396484258
18253,2397885249,462513751
18254,513654552,1428627420
18255,1879412815,18580401
18256,1855650590,389609128
18257,16578972,453411935
18258,87119430,572271029
18259,2366239655,67892142
18260,2806523524,2826743402
18261,2826802823,133169256
18262,3419354733,1671294391
18263,22686928,282189177
18264,235631738,3282973915
18265,569215452,572271029
18266,1060368625,296313827
18267,1060368625,115754120
18268,2695565120,207404407
18269,460369195,439023236
18270,460369195,2890978175
18271,3431634592,245499504
18272,265582334,2894687082
18273,17870328,25510622
18274,188583276,175176750
18275,1633682730,39588710
18276,2481081244,230080603
18277,143627091,18436601
18278,349876010,37564255
18279,16257549,126126365
18280,3140712300,67727882
18281,1653776882,3314091134
18282,1653776882,3883927573
18283,3384794505,574921254
18284,43826628,2655527641
18285,43826628,762292740
18286,3002620114,363811892
18287,187269584,929995686
18288,51900808,198532943
18289,14266167,247501452
18290,1623705584,3092097566
18291,960119923,2312529442
18292,2494888267,439023236
18293,3236795740,3514757235
18294,3268459316,127374165
18295,220955172,737668819
18296,304781801,2314445894
18297,3203069392,245499504
18298,2979198539,389609128
18299,159061874,2312529442
18300,2831328775,325328148
18301,3352612300,126126365
18302,1852635121,364619260
18303,1013457410,76506023
18304,193919250,322322027
18305,35134159,572271029
18306,50099161,247501452
18307,186213096,737668819
18308,1069888490,1706456996
18309,411573333,3276941130
18310,51844856,126126365
18311,25488885,2871959037
18312,637293990,611817117
18313,2578654111,3282973915
18314,95706372,2805604380
18315,2854923549,572271029
18316,22928737,37564255
18317,244946321,482339045
18318,1902426385,2919115324
18319,1184584616,2390799452
18320,114437707,296313827
18321,23556955,175176750
18322,10284322,574921254
18323,3049193835,471583774
18324,3049193835,14720074
18325,3049193835,45470040
18326,1283873268,435669596
18327,517538856,247501452
18328,509065282,228009287
18329,1268094253,19754094
18330,28428986,37564255
18331,903075228,487039635
18332,217377157,2157581042
18333,11863962,37564255
18334,1240066544,67727882
18335,70236398,22414224
18336,138363627,207404407
18337,527569823,2777425711
18338,617205999,14720074
18339,617205999,572271029
18340,617205999,1121028973
18341,2394239943,62281954
18342,850721508,634641244
18343,2857667781,296313827
18344,15941955,2383438688
18345,15941955,381872892
18346,15941955,45470040
18347,2580412842,3503955793
18348,2580412842,3392666758
18349,2580412842,3173014840
18350,2580412842,572271029
18351,2580412842,593762727
18352,2580412842,62415418
18353,35273314,282189177
18354,751997384,2372501918
18355,204882732,68330288
18356,103717772,54107005
18357,3371207481,3064605437
18358,313899111,63268579
18359,2321469060,62415418
18360,3018115412,1121028973
18361,18526901,762292740
18362,487535749,574921254
18363,52839526,84413137
18364,72660086,4144587313
18365,72660086,1596682009
18366,72660086,1569373716
18367,72660086,2346094910
18368,72660086,1650994832
18369,72660086,2844490417
18370,72660086,1706456996
18371,72660086,2157581042
18372,208576768,974685444
18373,4090577553,67727882
18374,52130758,14914477
18375,3273386238,124221826
18376,3272128868,14308012
18377,321515264,2555712373
18378,66946949,19754094
18379,2688573054,2372501918
18380,16387124,23245625
18381,19551063,37564255
18382,30349066,439023236
18383,30349066,1428391274
18384,30349066,39351819
18385,30349066,2502069662
18386,30349066,67892142
18387,30349066,4111224555
18388,30349066,344334486
18389,30349066,1683045271
18390,30349066,4063739236
18391,30349066,112899747
18392,30349066,593762727
18393,30349066,43534936
18394,27488196,462128369
18395,263359642,2502069662
18396,263359642,33932027
18397,263359642,1589394144
18398,263359642,45470040
18399,2759157810,179940298
18400,2759157810,1090128866
18401,2759157810,364619260
18402,166623626,2312529442
18403,27245380,16939862
18404,3192050046,2777425711
18405,263275035,2520700514
18406,2815256797,67727882
18407,33560387,54107005
18408,56121291,462128369
18409,864946152,54107005
18410,26999854,14308012
18411,805952227,389609128
18412,3406079063,4111224555
18413,741489986,608491416
18414,3247065695,37564255
18415,115925046,2372501918
18416,115925046,2830109931
18417,115925046,2864978560
18418,2326238636,2981832653
18419,16336624,770380836
18420,34341362,198532943
18421,34341362,454478571
18422,34341362,282189177
18423,3086084659,2312529442
18424,28350435,175176750
18425,2307665397,133169256
18426,618938169,2194286772
18427,277338618,250671807
18428,3006951868,1671294391
18429,102622351,231426361
18430,2820546629,175176750
18431,330417640,344488892
18432,3054289645,86166414
18433,3054289645,2922596547
18434,3054289645,572271029
18435,3054289645,2830109931
18436,3054289645,1077456648
18437,218549763,2372501918
18438,1338047336,54107005
18439,1338047336,2372501918
18440,1127763516,451436778
18441,14737841,14308012
18442,100622502,451436778
18443,21255214,462513751
18444,926747154,574921254
18445,2911796640,2777425711
18446,44272286,480460778
18447,44272286,49771314
18448,44272286,45437742
18449,437143250,737668819
18450,2803772322,737668819
18451,1530237252,512976147
18452,283604227,2372501918
18453,2761848021,175176750
18454,3263436523,245226650
18455,921840937,459120920
18456,3253777952,2981832653
18457,3253777952,2555712373
18458,3253777952,3290527574
18459,2283875215,1286235037
18460,3017925708,593762727
18461,4280155692,265802225
18462,1064464807,14308012
18463,73284188,175176750
18464,17523169,16939862
18465,1035387642,2372501918
18466,117537761,389609128
18467,101877159,35916625
18468,101877159,309899650
18469,179227189,14148308
18470,318063490,17178112
18471,349660857,3010770440
18472,27655127,14308012
18473,135680495,389609128
18474,318950531,43534936
18475,2711978918,593762727
18476,26006422,462128369
18477,1564499131,572271029
18478,139565254,2192844907
18479,139565254,3403707155
18480,139565254,408801634
18481,139565254,572271029
18482,139565254,68330288
18483,139565254,477310908
18484,169552102,109429867
18485,595754842,57617174
18486,42327361,76506023
18487,15576494,572271029
18488,15576494,14914477
18489,55798585,572271029
18490,23647897,14308012
18491,121229921,198532943
18492,63434264,1683045271
18493,472232573,115754120
18494,931782272,459120920
18495,1088506477,462513751
18496,102103816,1703573119
18497,102103816,572271029
18498,116802083,593762727
18499,3152858579,193522549
18500,91667882,2312529442
18501,1132086720,408801634
18502,1547303047,389667813
18503,931700929,2372501918
18504,3434502567,974685444
18505,517948003,2520700514
18506,20199202,462128369
18507,336229829,175176750
18508,1214348858,23245625
18509,769622064,462128369
18510,580910325,2520700514
18511,878172186,509083512
18512,878172186,3065981285
18513,878172186,459120920
18514,878172186,437486997
18515,878172186,2367301308
18516,878172186,68330288
18517,878172186,428812828
18518,115298144,15140223
18519,1311660944,323583091
18520,98932093,2784470562
18521,1058102168,411901773
18522,94819840,15978859
18523,1284390691,43534936
18524,191647086,54107005
18525,3089894984,181464018
18526,923424979,442423292
18527,2358414360,3142706075
18528,364645632,54107005
18529,22488856,1396484258
18530,41225114,2981832653
18531,41225114,14308012
18532,286609504,88438155
18533,2371566841,62415418
18534,1390513741,37564255
18535,1685834371,572271029
18536,1431794172,198532943
18537,134246378,23245625
18538,44171091,2383438688
18539,44171091,40292114
18540,44171091,207204329
18541,44171091,896203087
18542,44171091,243724106
18543,44171091,29804632
18544,44171091,334028125
18545,44171091,179940298
18546,44171091,2824441518
18547,44171091,1428627420
18548,44171091,286358469
18549,44171091,2502069662
18550,44171091,459120920
18551,44171091,1683045271
18552,44171091,1299726890
18553,44171091,35464920
18554,44171091,2414871818
18555,44171091,2778317225
18556,44171091,68330288
18557,44171091,1927407091
18558,44171091,2418179448
18559,44171091,254812118
18560,44171091,2450694716
18561,44171091,45305023
18562,44171091,12991012
18563,44171091,323043092
18564,44171091,762292740
18565,755530466,634641244
18566,93906251,325328148
18567,2412463334,737668819
18568,19770324,37564255
18569,3149078026,245499504
18570,1359516738,175176750
18571,627414224,67727882
18572,627414224,389609128
18573,475456378,3346976920
18574,31270821,2981832653
18575,31270821,2733001963
18576,31270821,2555712373
18577,31270821,4111224555
18578,471875378,245226650
18579,471875378,3314091134
18580,471875378,572271029
18581,471875378,963693866
18582,354582942,86166414
18583,354582942,3023218459
18584,354582942,29804632
18585,354582942,2981832653
18586,354582942,2502069662
18587,354582942,718127834
18588,354582942,381872892
18589,354582942,437486997
18590,354582942,593762727
18591,354582942,2450694716
18592,2361608528,1259765539
18593,2725529245,2390799452
18594,3458756721,3116468368
18595,2676828087,574921254
18596,170832158,389609128
18597,3313963944,2777425711
18598,14149182,19754094
18599,125139541,437486997
18600,125139541,477310908
18601,125139541,282189177
18602,28514868,2981832653
18603,495288124,3392666758
18604,495288124,737668819
18605,372221924,411901773
18606,2291345335,488390252
18607,494340428,703392684
18608,2441145717,611817117
18609,584731674,3282973915
18610,293311420,20408891
18611,2389973575,2450694716
18612,594329352,459120920
18613,387978466,286358469
18614,387978466,572271029
18615,125300394,115754120
18616,39230046,929995686
18617,1262277042,2323860711
18618,18929351,175176750
18619,18929351,737668819
18620,397744016,323043092
18621,120860196,37564255
18622,19193195,22466017
18623,1202462659,770380836
18624,432379917,296313827
18625,2220714282,3058886194
18626,333516125,1121028973
18627,2620520195,67727882
18628,18813598,3234604527
18629,2836537552,574921254
18630,4194873088,62415418
18631,29407288,327069673
18632,29407288,2864978560
18633,72929759,323043092
18634,1923903962,386748185
18635,1923903962,2826743402
18636,1232155710,762292740
18637,414094219,243724106
18638,414094219,389609128
18639,234629746,14148308
18640,27646691,134487712
18641,27646691,63268579
18642,432339815,116650392
18643,1724455339,67727882
18644,2904366309,487039635
18645,2267108241,133169256
18646,2382984056,120769442
18647,144463187,634641244
18648,29874338,23888835
18649,221969181,477310908
18650,221969181,282189177
18651,3100244978,2426586902
18652,3100244978,3229319984
18653,3100244978,120769442
18654,440889169,323583091
18655,772659006,2372501918
18656,81696505,754291531
18657,81696505,14308012
18658,55817708,37564255
18659,256898859,37564255
18660,256898859,397490403
18661,256898859,462128369
18662,256898859,6102152
18663,256898859,2503259915
18664,53433798,65923008
18665,3244868049,2617663470
18666,59006391,14308012
18667,2945266601,574921254
18668,80521115,59964385
18669,59921896,14308012
18670,547251549,19754094
18671,9601322,133169256
18672,274108247,411901773
18673,211035812,2981832653
18674,2991375160,23245625
18675,3378514300,2826743402
18676,2164943774,2734361280
18677,212041577,611817117
18678,3001292360,22320796
18679,1938779785,462513751
18680,2571183270,3255432367
18681,2499484226,3392666758
18682,2905540200,115754120
18683,1407916069,411901773
18684,2810906591,19754094
18685,377897988,289117765
18686,260649694,14308012
18687,200034146,3023218459
18688,200034146,929995686
18689,200034146,49692661
18690,37438399,16939862
18691,1255281290,2235466475
18692,3642850466,175176750
18693,3038323866,67727882
18694,362528146,572271029
18695,3302587091,175176750
18696,39221671,1121028973
18697,266628708,161620291
18698,104347182,25510622
18699,1966624927,120769442
18700,281127063,49940107
18701,315552007,19754094
18702,2872903929,25510622
18703,1463601727,590005001
18704,1684964461,3282973915
18705,191070267,198532943
18706,3302244606,2777425711
18707,14774257,16939862
18708,74919890,91709247
18709,940467072,2919115324
18710,431891294,411901773
18711,1002870918,737668819
18712,176917510,512976147
18713,379578668,88438155
18714,253791517,161683568
18715,441278262,737668819
18716,21328706,462128369
18717,3518867353,2777425711
18718,120207925,23888835
18719,120207925,179940298
18720,120207925,184508635
18721,120207925,81103553
18722,120207925,1589394144
18723,120207925,2778317225
18724,120207925,29402958
18725,120207925,593762727
18726,120207925,2958008412
18727,120207925,2872354855
18728,120207925,37113369
18729,301824647,397490403
18730,17779797,247501452
18731,21173785,389609128
18732,3342505985,62415418
18733,2260637342,2897242945
18734,23976980,43534936
18735,1225890913,19754094
18736,19647153,459120920
18737,2775611176,323043092
18738,1359371790,411901773
18739,50421211,572271029
18740,147435027,37564255
18741,212071405,480460778
18742,1716223602,462128369
18743,569399467,737668819
18744,569399467,219067729
18745,46184809,572271029
18746,2302055797,14308012
18747,464068022,634641244
18748,1896173112,471583774
18749,395466660,198532943
18750,509581686,14914477
18751,557158397,397413572
18752,2814068806,3021138730
18753,2781870020,381872892
18754,1382306653,115754120
18755,1494724783,19754094
18756,55644064,411901773
18757,253922138,442423292
18758,25169797,344336841
18759,25169797,2383438688
18760,25169797,3257125840
18761,25169797,1428391274
18762,25169797,3314091134
18763,25169797,89097667
18764,25169797,3076153043
18765,25169797,420694930
18766,25169797,1596682009
18767,25169797,3302948303
18768,25169797,19441262
18769,25169797,331648349
18770,25169797,3189641902
18771,25169797,3188612862
18772,25169797,2555712373
18773,25169797,162160056
18774,25169797,2805604380
18775,25169797,249465887
18776,25169797,2521812759
18777,25169797,92670247
18778,25169797,3482774366
18779,25169797,3908412809
18780,25169797,2418179448
18781,25169797,23245625
18782,25169797,323043092
18783,25169797,2864978560
18784,505869514,323043092
18785,1687979683,3255432367
18786,116818168,3282973915
18787,2558769558,1058492504
18788,3055105123,737668819
18789,1169548825,198532943
18790,32510294,19754094
18791,1599684787,67892142
18792,1599684787,2898828783
18793,1599684787,929995686
18794,469882398,397413572
18795,469882398,133169256
18796,294243447,411901773
18797,250247983,2535005509
18798,250247983,462251110
18799,250247983,282189177
18800,204264304,296313827
18801,501153681,14308012
18802,39418152,462251110
18803,42463470,381872892
18804,290510877,1121028973
18805,1550781732,2243990855
18806,111368583,3021138730
18807,275502628,3657763277
18808,1095901417,16192263
18809,2867739625,2372501918
18810,104593812,33932027
18811,1510472252,411901773
18812,632927523,175176750
18813,2334628249,2312529442
18814,464128501,2894687082
18815,2738197856,135615992
18816,244713067,14148308
18817,69404483,115754120
18818,471434156,365833553
18819,1181636706,265802225
18820,226427341,14308012
18821,19683971,14148308
18822,178814898,289117765
18823,3055721486,2243990855
18824,3180095332,67892142
18825,601369388,451436778
18826,3702576373,61930332
18827,17072206,1367730182
18828,17072206,477310908
18829,17072206,282189177
18830,2345390540,254812118
18831,3188088013,67727882
18832,181077875,14308012
18833,147821234,43534936
18834,1071791520,451436778
18835,32896052,344336841
18836,32896052,2383438688
18837,32896052,86166414
18838,32896052,23593496
18839,32896052,13549862
18840,32896052,1101751873
18841,32896052,3023218459
18842,32896052,207204329
18843,32896052,243724106
18844,32896052,29804632
18845,32896052,179940298
18846,32896052,50275406
18847,32896052,1090128866
18848,32896052,2390799452
18849,32896052,1966829856
18850,32896052,2502069662
18851,32896052,2555712373
18852,32896052,2685612175
18853,32896052,250671807
18854,32896052,3290527574
18855,32896052,490419658
18856,32896052,2890978175
18857,32896052,33932027
18858,32896052,384412112
18859,32896052,2805604380
18860,32896052,2737789836
18861,32896052,904370568
18862,32896052,572271029
18863,32896052,462251110
18864,32896052,84772025
18865,32896052,2414871818
18866,32896052,737668819
18867,32896052,593762727
18868,32896052,166385108
18869,32896052,2418179448
18870,32896052,45470040
18871,32896052,51526107
18872,32896052,282189177
18873,470388493,574921254
18874,2362031142,27985198
18875,2394062204,245499504
18876,2213287783,603023146
18877,3765862115,471583774
18878,2939815439,2312529442
18879,413565567,54107005
18880,3305027733,115754120
18881,727420590,751871773
18882,233168659,23245625
18883,233168659,762292740
18884,550170251,885902456
18885,157767948,574921254
18886,4158280270,480460778
18887,1487767998,574921254
18888,1320073344,193522549
18889,1320073344,3416165445
18890,1320073344,383546629
18891,1374764594,29804632
18892,3377074281,462251110
18893,520152776,50275406
18894,2635938062,133169256
18895,25056037,453411935
18896,194261165,574921254
18897,3151154492,3158309724
18898,3151154492,3314091134
18899,3151154492,187815361
18900,346507735,2777425711
18901,2930840476,247563181
18902,3099691502,1569373716
18903,952728013,1671294391
18904,3096805257,3066025187
18905,200155992,228009287
18906,2900642462,4143211455
18907,2900642462,3025097812
18908,2900642462,2864978560
18909,825390114,115754120
18910,72161904,389609128
18911,2885555923,389609128
18912,2885555923,2869529758
18913,2498279490,67727882
18914,73831502,296313827
18915,273556192,175176750
18916,1252286846,462128369
18917,2176046582,198532943
18918,40833766,371898274
18919,555016573,54107005
18920,375327057,2894687082
18921,3331213672,14148308
18922,1871036708,459120920
18923,369881505,49940107
18924,780104972,197178450
18925,780104972,171580937
18926,3163049984,14148308
18927,87081270,1596682009
18928,18500946,115754120
18929,151938990,193740606
18930,1545452053,572271029
18931,32146632,115754120
18932,445648706,462513751
18933,2289732782,2520700514
18934,30981705,593762727
18935,249674430,397490403
18936,249674430,245499504
18937,2979909976,509602953
18938,79261361,67727882
18939,79261361,19754094
18940,3174583148,245499504
18941,212638721,37564255
18942,212638721,2372501918
18943,2647489932,611817117
18944,2647489932,896070636
18945,2647489932,963693866
18946,2647489932,1207634377
18947,92386305,397490403
18948,141974216,296313827
18949,182328818,67727882
18950,2531706829,14308012
18951,492484042,37564255
18952,2660005722,459120920
18953,3222293020,1207634377
18954,754556,572271029
18955,754556,17178112
18956,754556,14308012
18957,55833269,19754094
18958,935980328,14308012
18959,1005931044,459120920
18960,248735463,67727882
18961,248735463,25510622
18962,943822092,2890978175
18963,2962466071,3116468368
18964,108045600,720516768
18965,108045600,23888835
18966,108045600,175176750
18967,108045600,127374165
18968,108045600,282189177
18969,23018550,389609128
18970,3334678810,265802225
18971,461747789,2372501918
18972,104211492,15978859
18973,756252110,634641244
18974,11765142,15978859
18975,17030598,14914477
18976,56443973,133169256
18977,14263268,88438155
18978,14263268,2295591692
18979,1376314273,1101751873
18980,1376314273,207204329
18981,1376314273,2871959037
18982,1376314273,492957954
18983,1376314273,619047592
18984,1376314273,14148308
18985,1376314273,349710398
18986,1376314273,2826743402
18987,1376314273,3482774366
18988,1376314273,2295591692
18989,1376314273,2697063967
18990,1376314273,43417091
18991,1376314273,1077456648
18992,2277965922,896203087
18993,16303389,492957954
18994,16303389,762292740
18995,59700842,459120920
18996,294904720,462513751
18997,260340277,86166414
18998,260340277,21581988
18999,260340277,29804632
19000,260340277,1650994832
19001,260340277,2502069662
19002,260340277,2555712373
19003,260340277,593762727
19004,260340277,23245625
19005,3303873621,574921254
19006,23853807,574921254
19007,242916684,124221826
19008,242916684,54107005
19009,2919687970,462513751
19010,626438289,885902456
19011,2231233459,2598696642
19012,2231233459,29804632
19013,2231233459,2502069662
19014,2231233459,49771314
19015,2231233459,27985198
19016,2231233459,428812828
19017,1077192648,14308012
19018,123223458,296313827
19019,1628186138,626596418
19020,855970422,2312529442
19021,402303659,54672942
19022,312107806,2502069662
19023,87104686,2894687082
19024,180723657,459120920
19025,768908460,124221826
19026,2868042262,2871959037
19027,211738714,381872892
19028,2733421294,14148308
19029,148354080,397490403
19030,3304725920,67727882
19031,2814246638,323043092
19032,2925223932,67727882
19033,325774631,54107005
19034,26917370,28730760
19035,26917370,1596682009
19036,26917370,19441262
19037,26917370,1552126188
19038,26917370,3773276234
19039,26917370,1624510022
19040,26917370,3908412809
19041,26917370,328489659
19042,15841776,2520700514
19043,19064356,451436778
19044,218251394,1121028973
19045,2357001661,1005604728
19046,1870115683,282189177
19047,127686483,718634840
19048,127686483,2323860711
19049,235744219,3416165445
19050,29529228,23245625
19051,230878877,929995686
19052,1583952685,168832206
19053,3901129992,19754094
19054,57497901,86166414
19055,57497901,258093389
19056,57497901,207204329
19057,57497901,243724106
19058,57497901,29804632
19059,57497901,2981832653
19060,57497901,1428627420
19061,57497901,193522549
19062,57497901,754291531
19063,57497901,54107005
19064,57497901,593762727
19065,57497901,323043092
19066,57497901,762292740
19067,57497901,1077456648
19068,2441394775,737668819
19069,307868593,19754094
19070,3411244251,1699096916
19071,387084835,179940298
19072,387084835,2503259915
19073,213697498,14308012
19074,112114762,810240614
19075,1259468370,574921254
19076,25304317,134487712
19077,25304317,63268579
19078,14549981,2871959037
19079,453298388,23888835
19080,2977739695,62415418
19081,3750335652,2874446142
19082,50068852,462128369
19083,98456870,14148308
19084,417463126,2312529442
19085,4035256006,2805604380
19086,2208580462,29804632
19087,2208580462,2502069662
19088,2208580462,23245625
19089,2208580462,51526107
19090,2208580462,282189177
19091,2789232356,492957954
19092,2789232356,22466017
19093,2789232356,51526107
19094,3131573164,325328148
19095,728813113,54107005
19096,197549211,37564255
19097,197549211,20408891
19098,267564183,364619260
19099,3104907834,3058886194
19100,46639593,1121028973
19101,342837110,411901773
19102,1656466262,43534936
19103,250317953,75186942
19104,266614821,3064605437
19105,277667430,115754120
19106,59601199,14914477
19107,946040124,175176750
19108,400348620,219116399
19109,2457895166,14148308
19110,2477379770,2418179448
19111,347342447,462513751
19112,1477807962,1438895270
19113,313422877,411901773
19114,2610488604,2616065880
19115,96480094,209152521
19116,112744382,4143211455
19117,112744382,1706456996
19118,112744382,3401381481
19119,112744382,323728424
19120,112744382,383546629
19121,2290186739,364619260
19122,89560395,1121028973
19123,2993063668,439023236
19124,2727790684,198532943
19125,293040740,88438155
19126,445000050,228009287
19127,445000050,67892142
19128,736547616,211950020
19129,401015235,3025097812
19130,202319230,339591018
19131,4052988819,245499504
19132,359536157,175176750
19133,3063749697,737668819
19134,36226959,247563181
19135,28537319,25510622
19136,2827168956,228009287
19137,3211130020,574921254
19138,141847582,296313827
19139,129421333,18436601
19140,23852354,1121028973
19141,259673262,175176750
19142,1444000003,462513751
19143,3198261236,487039635
19144,1948486772,23245625
19145,1626933751,19197092
19146,25830913,84772025
19147,227371426,389609128
19148,3087404720,325328148
19149,3109310479,2777425711
19150,2817690350,228009287
19151,1953760848,2685612175
19152,602005037,2842404358
19153,419654649,737668819
19154,5277351,37564255
19155,1307465880,19754094
19156,1262357707,198532943
19157,3546092961,179940298
19158,3546092961,1589394144
19159,3546092961,127374165
19160,2207855546,737668819
19161,345331230,14308012
19162,2759671528,245499504
19163,1074184584,3029664532
19164,284595183,1728674276
19165,575506156,198532943
19166,1966380349,2882192538
19167,1966380349,593762727
19168,1966380349,62415418
19169,1022524692,14148308
19170,309633871,193624909
19171,20472834,23888835
19172,20472834,19754094
19173,20472834,459120920
19174,227638545,2871959037
19175,3192852804,2981832653
19176,3188721320,325328148
19177,261024497,323583091
19178,366805162,1121028973
19179,2321228720,114549088
19180,424081306,462513751
19181,367163815,54107005
19182,16957613,23888835
19183,16957613,459120920
19184,369421707,133169256
19185,2395856605,325328148
19186,104523440,1121028973
19187,732980827,2501937950
19188,732980827,3302948303
19189,732980827,54107005
19190,732980827,2372501918
19191,15445240,14914477
19192,15445240,23245625
19193,3246472535,574921254
19194,1424349122,133169256
19195,2315894911,19754094
19196,20551398,462128369
19197,375100582,402981084
19198,587228426,1396484258
19199,186313938,23245625
19200,1436966418,282189177
19201,2478102235,296313827
19202,496376560,14308012
19203,3401242361,14148308
19204,14464893,15978859
19205,497924307,161683568
19206,71504469,2598696642
19207,3214528289,3416165445
19208,2416860835,2911461815
19209,2416860835,2981832653
19210,2416860835,2555712373
19211,3123631122,2407302944
19212,1081365956,411901773
19213,313332496,282189177
19214,3008097469,502739571
19215,3008097469,737668819
19216,1543451664,37564255
19217,3150730052,2981832653
19218,3150730052,2555712373
19219,66741303,1706159905
19220,2441381773,2337216289
19221,15873437,15140223
19222,229341849,16939862
19223,3302950012,459120920
19224,7822352,37564255
19225,322178378,296313827
19226,3069366492,502739571
19227,3069366492,1706456996
19228,513627056,133169256
19229,845716272,2372501918
19230,845716272,23245625
19231,458621475,170367813
19232,3101333455,296313827
19233,189143282,133169256
19234,732422077,23245625
19235,391074032,19754094
19236,32980875,22414224
19237,3687589768,334028125
19238,3223363344,19754094
19239,3223363344,459120920
19240,2765999499,67727882
19241,171577380,181464018
19242,3363574034,23593496
19243,59844346,480460778
19244,37488127,411901773
19245,230628818,59964385
19246,1252408939,2872354855
19247,3105393726,737668819
19248,3148867796,2789433778
19249,3148867796,1077456648
19250,156947589,15978859
19251,3504720810,14308012
19252,3504720810,133169256
19253,2871587649,389609128
19254,417191453,2981832653
19255,548566129,411901773
19256,32170510,14148308
19257,37372199,29804632
19258,37372199,2894822469
19259,774488880,634641244
19260,2548739695,2312529442
19261,30825606,3282973915
19262,38163694,296313827
19263,144328108,21445951
19264,3295085229,1417272547
19265,2303706198,462128369
19266,247097124,39588710
19267,2838336778,67727882
19268,2838336778,37564255
19269,27980047,1886774947
19270,314174819,3318026503
19271,2600507809,161683568
19272,719239344,67892142
19273,509776067,181464018
19274,1379425800,2418179448
19275,2266678396,2894822469
19276,4061483488,1367730182
19277,4061483488,4042020137
19278,2700738344,1650994832
19279,17512859,282189177
19280,230491114,411901773
19281,45473991,245499504
19282,17460942,75186942
19283,17460942,187815361
19284,17460942,2502069662
19285,17460942,1703573119
19286,17460942,37113369
19287,3280581784,575171437
19288,3746262626,2777425711
19289,2751546085,3116468368
19290,2751546085,1077456648
19291,3412489294,1596682009
19292,3031942490,4144587313
19293,3031942490,4108439237
19294,3031942490,2555712373
19295,3031942490,1077456648
19296,3020267087,2372501918
19297,1339282884,974685444
