source,target
2686353036,55121922
2686353036,769912584
2686353036,362035439
2686353036,598219474
2686353036,3253777952
2686353036,16126957
2686353036,3253620830
2686353036,886882542
2686353036,19789294
2686353036,96243124
2686353036,634015776
2686353036,2902162645
2686353036,2902062601
2686353036,2902167817
2686353036,1262277042
2686353036,351906686
2686353036,44145969
2686353036,511043145
2686353036,20515090
2686353036,19053307
2686353036,205957912
2686353036,117477071
2686353036,1058520120
2686353036,16264803
2686353036,243333357
2686353036,75400580
2686353036,3021554315
2686353036,599606014
2686353036,1577632891
2686353036,2459315959
2686353036,1322691
2686353036,1629244514
2686353036,41792496
2686353036,2256965582
2686353036,22209201
2686353036,114747177
2686353036,1966131036
2686353036,3246924024
2686353036,2316798014
2686353036,1129453447
2686353036,888986803
2686353036,93294948
2686353036,2416860835
2686353036,3232125828
2686353036,2328196453
2686353036,3232668151
2686353036,2828627929
2686353036,20104539
2686353036,409413505
2686353036,72280227
2686353036,2452895023
2686353036,444240428
2686353036,111374014
2686353036,481376138
2686353036,5660312
2686353036,2434840254
2686353036,22591125
2686353036,2984479160
2686353036,2412406063
2686353036,45167431
2686353036,142897820
2686353036,2558988457
2686353036,29789545
2686353036,2695311619
2686353036,52860150
2686353036,540812894
2686353036,176946754
2686353036,66240539
2686353036,346836110
2686353036,42741029
2686353036,20261702
2686353036,883642124
2686353036,271585326
2686353036,2511541668
2686353036,14304650
2686353036,103430343
2686353036,2298901963
2686353036,15838770
2686353036,15741883
2686353036,234483393
2686353036,31420126
2686353036,98536785
2686353036,284241195
2686353036,2943767148
2686353036,2379700903
2686353036,14123751
2686353036,601225689
2686353036,16520708
2686353036,53210455
2686353036,532374319
2686353036,33098495
2686353036,67061313
2686353036,611530014
2686353036,132202062
2686353036,22851407
2686353036,756663138
2686353036,177325161
2686353036,2377272588
2686353036,122759220
2686353036,22311903
2686353036,2279291538
2686353036,776499943
2686353036,17944711
2686353036,555136170
2686353036,2291196909
2686353036,570266167
2686353036,15941955
2686353036,14559745
2686353036,354582942
2686353036,76966092
2686353036,35134159
2686353036,27760633
2686353036,104856942
2686353036,1169574008
2686353036,40885516
2686353036,468274644
2686353036,175743717
2686353036,55636561
2686353036,2182438333
2686353036,30349066
2686353036,456838878
2686353036,485475104
2686353036,1963497242
2686353036,785451194
2686353036,2235082016
2686353036,48761924
2686353036,72660086
2686353036,55434962
2686353036,3060042483
2686353036,1976860513
2686353036,117495450
2686353036,592029746
2686353036,560062431
2686353036,18539631
2686353036,1159145023
2686353036,2822970266
2686353036,44155214
2686353036,14867701
2686353036,48029066
2686353036,25665666
2686353036,15628478
2686353036,868637460
2686353036,2742054318
2686353036,1360738177
2686353036,2304975702
2686353036,2614831645
2686353036,94366662
2686353036,17467699
2686353036,210684204
2686353036,120891179
2686353036,14297098
2686353036,358464377
2686353036,1075682198
2686353036,2192099668
2686353036,13339272
2686353036,1322100966
2686353036,942868836
2686353036,86177206
2686353036,3568411
2686353036,26917370
2686353036,487308755
2686353036,223613994
2686353036,390905408
2686353036,35523686
2686353036,55848336
2686353036,113201620
2686353036,26553086
2686353036,921759169
2686353036,16814500
2686353036,84110391
2686353036,2177533513
2686353036,21142831
2686353036,270481972
2686353036,26705006
2686353036,23008116
2686353036,2168961860
2686353036,26782958
2686353036,2345579820
2686353036,21410757
2686353036,450438759
2686353036,20648506
2686353036,354092535
2686353036,1954714663
2686353036,61373007
2686353036,17808154
2686353036,3149593591
2686353036,762504444
2686353036,2841214245
2686353036,222691723
2686353036,245901589
2686353036,153492935
2686353036,17757005
2686353036,3382
2686353036,58559649
2686353036,224351791
2686353036,250416435
2686353036,45454350
2686353036,3054289645
2686353036,35045870
2686353036,36894359
2686353036,14935192
2686353036,3031942490
2686353036,358905141
2686353036,240694705
2686353036,47336979
2686353036,2559239868
2686353036,50294938
2686353036,171284237
2686353036,16303389
2686353036,12640502
2686353036,315002750
2686353036,17352782
2686353036,39166602
2686353036,15231287
2686353036,11673662
2686353036,146714531
2686353036,215683551
2686353036,15645871
2686353036,1938663272
2686353036,182384817
2686353036,19154824
2686353036,3188262614
2686353036,75356470
2686353036,33920667
2686353036,218634414
2686353036,20414217
2686353036,43570256
2686353036,39930469
2686353036,16886925
2686353036,87403396
2686353036,96564060
2686353036,555307309
2686353036,17881816
2686353036,45931083
2686353036,2202577950
2686353036,74086585
2686353036,17796143
2686353036,130748033
2686353036,478930404
2686353036,478042067
2686353036,1969630836
2686353036,92415827
2686353036,1178527687
2686353036,219496700
2686353036,512669769
2686353036,154982943
2686353036,383953014
2686353036,492833134
2686353036,213941758
2686353036,11969892
2686353036,280678037
2686353036,3165625278
2686353036,1589337710
2686353036,2332677588
2686353036,3171365534
2686353036,15177871
2686353036,2958309957
2686353036,801218796
2686353036,542882615
2686353036,879161563
2686353036,14426771
2686353036,141293475
2686353036,19927676
2686353036,15120121
2686353036,161128380
2686353036,6176772
2686353036,244992278
2686353036,160047813
2686353036,3004445758
2686353036,155544257
2686353036,2354854206
2686353036,1391027346
2686353036,551443981
2686353036,34000178
2686353036,743089045
2686353036,871152554
2686353036,2230478545
2686353036,14448173
2686353036,572157338
2686353036,29130296
2686353036,207323988
2686353036,493609953
2686353036,16548435
2686353036,596025144
2686353036,280826651
2686353036,32896052
2686353036,39651447
2686353036,167760471
2686353036,76348185
2686353036,2990407879
2686353036,2563734218
2686353036,33923443
2686353036,32947008
2686353036,307758523
2686353036,24357823
2686353036,28599820
2686353036,361468994
2686353036,19478383
2686353036,23135992
2686353036,65577676
2686353036,65589378
2686353036,31891798
2686353036,38804737
2686353036,17986973
2686353036,25027806
2686353036,15520340
2686353036,38048560
2686353036,107087487
2686353036,2832908293
2686353036,404916846
2686353036,78926478
2686353036,334331683
2686353036,2572844671
2686353036,14677117
2686353036,85332821
2686353036,871991101
2686353036,84677520
2686353036,2678090893
2686353036,1016696390
2686353036,34192959
2686353036,15444539
2686353036,113292385
2686353036,624556771
2686353036,10168082
2686353036,798234950
2686353036,2830051135
2686353036,2471781446
2686353036,316042041
2686353036,139510761
2686353036,239591418
2686353036,1108695031
2686353036,35415477
2686353036,26928955
2686353036,2826874020
2686353036,2396930972
2686353036,14886375
2686353036,22522178
2686353036,15932734
2686353036,49068640
2686353036,32258396
2686353036,20214495
2686353036,15439395
2686353036,487653439
2686353036,813286
2686353036,41638204
2688027217,14763734
2688027217,611530014
2688027217,3338877533
2688027217,219667972
2688027217,617142874
2688027217,1322691
2688027217,2732491460
2688027217,570266167
2688027217,2984479160
2688027217,883642124
2688027217,18458170
2688027217,2777736876
2688027217,107087487
2688027217,2438173117
2688027217,44155214
2688027217,124531391
26910102,17796143
26910102,2709507548
26910102,47336979
26910102,1931811601
26910102,28488248
26910102,2427062226
26910102,769912584
26910102,886882542
26910102,1648828261
26910102,868637460
26910102,2908646959
26910102,20515090
26910102,78926478
26910102,108136710
26910102,572157338
26910102,39651447
26910102,36032320
26910102,866504532
26910102,42741029
26910102,215683551
26910102,20192882
26910102,27760633
26910102,21166399
26910102,20022608
26910102,15645871
26910102,36894359
26910102,14118517
26910102,15196074
26910102,75863742
26910102,35563232
26910102,41792496
26910102,133128555
26910102,127030142
26910102,15680614
26910102,61222428
26910102,37372199
26910102,65589378
26910102,16126957
26910102,19478383
26910102,23135992
26910102,60261918
26910102,31891798
26910102,16520708
26910102,19068720
26910102,15743570
26910102,18087450
26910102,15793787
26910102,14389132
26910102,18539631
26910102,15445240
26910102,12144232
26910102,813286
26956581,2175021342
26956581,390536025
26956581,20414217
26956581,19478383
26956581,20715956
2705286350,3315015624
2705286350,2206993352
2705286350,32555531
2705286350,481376138
2705286350,35797450
2705286350,53210455
2705286350,383603712
2705286350,2984479160
2705286350,182384817
2705286350,51360810
271033827,916303212
271033827,2294830248
271033827,219496700
271033827,25423508
2716245600,14559745
2716245600,813286
272318939,481376138
272318939,15932734
272318939,76966092
272318939,404916846
272318939,5660312
272318939,20515090
272318939,1322691
272318939,153492935
272318939,182384817
272318939,45931083
272318939,39651447
272318939,46476526
272318939,16711026
272318939,1524083894
272318939,24357823
272318939,16548435
272318939,312840253
272318939,720567793
272318939,14426771
272318939,493609953
272318939,17986973
272318939,813286
272318939,33920667
2726338388,22209201
2726338388,112747369
2726338388,3253100376
2726338388,176946754
2726338388,17881816
2726338388,19306111
2726338388,77128292
2726338388,182384817
2726338388,87403396
2726338388,167515631
2726338388,2471779578
2726338388,123987975
2732021382,481376138
2732021382,112874216
2732021382,15231287
2732021382,879161563
2732021382,72672017
2732021382,49733413
2732021382,813286
2732021382,25375521
2732021382,58559649
2732021382,493609953
2732021382,361468994
2732021382,38804737
2732491460,17851117
2732491460,42417984
2732491460,81812518
2734202489,1020466758
2734202489,2396930972
2734202489,2284309460
2734202489,3279900630
2734202489,1360738177
2734202489,14579415
2734361280,1665904176
2734361280,813286
2734361280,2557022546
2734361280,2593563955
2734361280,15743206
2734361280,237986665
2734361280,67727882
2734361280,226604778
2734361280,17467699
2734361280,300431851
2734361280,15209135
2734361280,15585350
2734361280,70961240
2734361280,122430710
2734361280,867016915
2734361280,35415477
2734361280,38232012
2741277363,64867070
2741277363,533820537
2741277363,77474447
2741277363,404916846
2741277363,340550697
2741277363,1268824392
27427741,115599286
27427741,15694204
27427741,71554597
27427741,756663138
27427741,29130296
27427741,71796971
27427741,34000178
27427741,193978434
27427741,15645871
27427741,1359561
27427741,587785052
27427741,293338829
27427741,316042041
27427741,240527238
27427741,5660312
27427741,235140283
27427741,99427640
27427741,23300815
27427741,20414217
27427741,18220809
27427741,191647086
27427741,16379892
27427741,14941706
27427741,19251173
27427741,27943433
27427741,20192882
27427741,299755438
27427741,20770172
27427741,23008116
27427741,41792496
27427741,30736991
27427741,361468994
27427741,23135992
27427741,22386263
27427741,15784302
27427741,14123751
27427741,19068720
27427741,390905408
27427741,97486299
27427741,129321232
27427741,21166399
27427741,21410757
27427741,15120121
27427741,18521687
27427741,24209476
27427741,35563232
27427741,20515090
27427741,243333357
27427741,21375629
27427741,39651447
27427741,65577676
27427741,14389132
27427741,46476526
27427741,112479899
27427741,16126957
27427741,19478383
27427741,65589378
27427741,127030142
27427741,18087450
27427741,19154824
27613071,813286
27613071,61887973
27613071,17467699
27613071,20527466
27613071,14624115
27613071,15784302
27613071,5660312
27613071,14549981
27613071,21221138
27613071,18539631
27613071,14224443
27613071,16576447
27613071,15439395
2762583461,1169574008
2762583461,77128292
2762583461,87403396
2762583461,17881816
2762583461,17837463
2762583461,15203071
2762583461,33923443
2762583461,210684204
2762583461,30160168
2762583461,55848336
2762583461,26553086
2762583461,39166602
2762583461,62588834
2762583461,182384817
2762583461,3382
2762583461,879161563
2762583461,2230478545
2762583461,2231233459
2762583461,39930469
2762583461,154982943
2762583461,20515090
2762583461,53210455
2762583461,198179597
2762583461,14886375
2762583461,76348185
2762583461,813286
276817112,112874216
276817112,859668612
276817112,1539519476
276817112,560619863
276817112,434622096
276817112,72416605
276817112,33923443
276817112,91667882
276817112,136077370
276817112,40302833
276817112,307758523
2771692985,520773736
27760633,4100269179
27760633,1956446964
27760633,3253620830
27760633,1911173635
27760633,296879022
27760633,2555381341
27760633,1335599142
27760633,3054289645
27760633,485835126
27760633,730068464
27760633,2902162645
27760633,2328196453
27760633,2593610952
27760633,2235082016
27760633,2908646959
27760633,33923443
27760633,16814500
27760633,2931418048
27760633,20104539
27760633,2396930972
27760633,2438173117
27760633,1656038166
27760633,193978434
27760633,3145816476
27760633,529022626
27760633,237796056
27760633,532374319
27760633,47336979
27760633,2193052527
27760633,1175836148
27760633,72280227
27760633,3165625278
27760633,762504444
27760633,61447736
27760633,2686353036
27760633,21489303
27760633,2486034890
27760633,759375067
27760633,2206993352
27760633,2831595586
27760633,1536399169
27760633,210684204
27760633,2801281370
27760633,3153734138
27760633,110347833
27760633,1376314273
27760633,2558988457
27760633,551443981
27760633,296320946
27760633,2678090893
27760633,2958309957
27760633,2830051135
27760633,2984479160
27760633,2231233459
27760633,535932595
27760633,755551362
27760633,564887075
27760633,878685044
27760633,27883417
27760633,2732491460
27760633,868637460
27760633,137198586
27760633,123275493
27760633,1963486676
27760633,35823189
27760633,96564060
27760633,820205892
27760633,18149467
27760633,12640502
27760633,15231287
27760633,2279291538
27760633,3021554315
27760633,512669769
27760633,2919910279
27760633,2893499687
27760633,13339272
27760633,2516928954
27760633,2841214245
27760633,160047813
27760633,45571759
27760633,19960621
27760633,493609953
27760633,2319848474
27760633,43951442
27760633,44155214
27760633,16043600
27760633,284241195
27760633,2255814462
27760633,34000178
27760633,2593563955
27760633,2832908293
27760633,3382
27760633,270481972
27760633,26553086
27760633,105535846
27760633,57023431
27760633,58559649
27760633,43570256
27760633,85025873
27760633,761789870
27760633,572157338
27760633,107087487
27760633,315002750
27760633,2225995386
27760633,720567793
27760633,492833134
27760633,188840511
27760633,161128380
27760633,511223459
27760633,17757005
27760633,21142831
27760633,19053307
27760633,32896052
27760633,555307309
27760633,84699037
27760633,358905141
27760633,50294938
27760633,93183948
27760633,102103816
27760633,6176772
27760633,57341314
27760633,364892784
27760633,1969630836
27760633,310660918
27760633,14763734
27760633,20169430
27760633,879161563
27760633,16548435
27760633,14738804
27760633,250416435
27760633,117477071
27760633,2412406063
27760633,3060042483
27760633,1391027346
27760633,5660312
27760633,467066383
27760633,1732624986
27760633,1952993282
27760633,15177871
27760633,22539217
27760633,26705006
27760633,39651447
27760633,19478383
27760633,31891798
27760633,13365752
27760633,1098359797
27760633,19154824
27760633,38804737
27760633,354582942
27760633,92415827
27760633,17796143
27760633,2666961692
27760633,24357823
27760633,171284237
27760633,1132189957
27760633,2248660566
27760633,1297482212
27760633,221969181
27760633,77128292
27760633,27439619
27760633,76966092
27760633,203487539
27760633,16711026
27760633,175743717
27760633,485475104
27760633,555136170
27760633,1219523748
27760633,18040878
27760633,14118517
27760633,20654194
27760633,596025144
27760633,15439395
27760633,44513878
27760633,17986973
27760633,11673662
27760633,22522178
27760633,53210455
27760633,97486299
27760633,87403396
27760633,17881816
27760633,25058557
27760633,21375629
27760633,78926478
27760633,182384817
27760633,220760593
27760633,15120121
27760633,14297098
27760633,511043145
27760633,569683254
27760633,168708565
27760633,334331683
27760633,26910102
27760633,20515090
27760633,331518461
27760633,293338829
27760633,59159771
27760633,146714531
27760633,235140283
27760633,339656596
27760633,25271858
27760633,55434962
27760633,35523686
27760633,411833310
27760633,361468994
27760633,813286
27760633,61318348
27760633,21166399
27760633,483092126
27760633,448287023
27760633,167760471
27760633,42741029
27760633,35045870
27760633,89330745
27760633,110866731
27760633,16795628
27760633,37332714
27760633,508215129
27760633,242910873
27760633,112879065
27760633,22851407
27760633,123987975
27760633,280826651
27760633,249040008
27760633,68206034
27760633,244992278
27760633,144463187
27760633,14724790
27760633,99427640
27760633,1359561
27760633,218634414
27760633,20022608
27760633,390905408
27760633,382794490
27760633,67175124
27760633,39930469
27760633,75863742
27760633,14579415
27760633,21410757
27760633,17808154
27760633,134513525
27760633,240527238
27760633,48761924
27760633,311769249
27760633,55121922
27760633,235744219
27760633,41792496
27760633,13443342
27760633,170513866
27760633,34977164
27760633,46476526
27760633,112874216
27760633,180687225
27760633,86007399
27760633,45729854
27760633,29130296
27760633,136019079
27760633,33098495
27760633,39166602
27760633,37372199
27760633,35563232
27760633,18351430
27760633,263359642
27760633,31270821
27760633,215683551
27760633,70745737
27760633,119480392
27760633,15645871
27760633,65577676
27760633,19251173
27760633,16226071
27760633,27450176
27760633,114747177
27760633,65589378
27760633,133128555
27760633,23135992
27760633,16126957
27760633,30805637
27760633,19068720
27760633,26563593
27760633,15520340
27760633,14224443
27760633,14941706
27760633,20414217
27760633,15793787
27760633,23857276
27760633,30546880
27760633,16379892
27760633,28971190
27760633,30736991
27760633,26493362
27760633,20951882
27760633,15680614
27760633,18539631
27760633,16520708
27760633,18965566
27760633,18087450
27760633,24805644
27760633,20192882
27760633,36894359
27760633,12144232
27760633,14389132
27760633,15445240
277611667,49870351
277611667,19649135
277611667,38804737
277611667,9027872
277611667,21036146
277611667,18220809
277611667,485475104
277611667,35415477
277611667,813286
27768160,53978268
27768160,2841214245
27768160,35523686
27768160,47503235
27768160,615566756
27768160,49860518
27768160,1908682824
27768160,23135992
27768160,75587044
27768160,785812200
27768160,163312802
27768160,354582942
27768160,344754757
27768160,172359524
27768160,106834295
27768160,210684204
27768160,18458170
27768160,197549211
27768160,14738804
27768160,2344211519
27768160,6219562
27768160,22762908
27768160,512604060
27768160,19551063
27768160,728938712
27768160,19154824
27768160,293338829
27768160,26928955
27768160,12892712
27768160,35823189
27768160,756663138
27768160,113924568
27768160,117477071
27768160,18389166
27768160,19074827
27768160,112879065
27768160,35415477
27768160,15743206
278754651,79003357
278754651,1643347849
278754651,77474447
278754651,307758523
278754651,533820537
278754651,33923443
278754651,30502201
278754651,74086585
278754651,345164674
278754651,92128307
278754651,72416605
2789433778,2344268644
2789433778,547005147
2789433778,813286
2789433778,2212622015
2790224973,1311764881
2790224973,2771692985
2790224973,520773736
2790224973,1684731247
2806494361,136754457
2819719476,2741277363
2819719476,361468994
2819719476,232986660
2819719476,22311903
2819719476,1872557047
2819719476,3189486570
2819719476,87403396
2819719476,71796971
2819719476,3253100376
2819719476,970942356
2819719476,16711026
2819719476,293338829
2819719476,175262772
2819719476,72416605
2819719476,307758523
2819719476,390905408
2819719476,74086585
2819719476,2600560837
2819719476,127030142
2819719476,19068720
2819719476,2614831645
2819719476,456835924
2819719476,15645871
2819719476,16548435
2819719476,22591125
2819719476,47336979
2819719476,79003357
2819719476,3054289645
2819719476,485475104
2819719476,19053307
2819719476,755551362
2819719476,175743717
2819719476,78709025
2819719476,19478383
2819719476,24357823
2819719476,1391027346
2819719476,2651067600
2819719476,57341314
2819719476,32896052
2819719476,14297098
2819719476,2471779578
2819719476,23008116
2819719476,39930469
2819719476,160047813
2819719476,20515090
2819719476,2902167817
2819719476,1732624986
2819719476,170513866
2819719476,269078099
2819719476,601001021
2819719476,2235082016
2819719476,42741029
2819719476,334331683
2819719476,535015099
2819719476,13339272
2819719476,78926478
2819719476,1554772885
2819719476,478930404
2819719476,560619863
2819719476,1643347849
2819719476,2905363350
2819719476,38333888
2819719476,2563734218
2819719476,2830051135
2819719476,2471781446
2819719476,250416435
2819719476,24356458
2819719476,1446389574
2819719476,1969630836
2819719476,533820537
2819719476,55848336
2819719476,512669769
2819719476,167760471
2819719476,112874216
2819719476,953987197
282189177,16753558
282189177,2446161085
282189177,582868865
282189177,48088063
282189177,88316342
282189177,244663587
282189177,3240543525
282189177,3189486570
282189177,57341314
282189177,2486034890
282189177,3289484181
282189177,488713596
282189177,478930404
282189177,237349613
282189177,102206444
282189177,795721914
282189177,2703251972
282189177,1271028361
282189177,25371730
282189177,3027175813
282189177,555625224
282189177,16264803
282189177,436351349
282189177,225333204
282189177,19649135
282189177,108045600
282189177,2379700903
282189177,293338829
282189177,404916846
282189177,16126957
282189177,17072206
282189177,454981972
282189177,221969181
282189177,868637460
282189177,37602163
282189177,785316162
282189177,411148247
282189177,557449649
282189177,14677117
282189177,2350842762
282189177,19760382
282189177,16711026
282189177,921759169
282189177,813286
282189177,323998361
282189177,20414217
282189177,256964232
282189177,219496700
282189177,361859989
282189177,2291196909
282189177,358464377
282189177,33098495
282189177,215683551
282189177,10168082
282189177,61542328
282189177,916303212
282189177,86344211
282189177,373474887
282189177,1095624530
282189177,36032320
282189177,15088481
282189177,313332496
282189177,9734382
282189177,302881437
282189177,134513525
282189177,14559745
2822970266,487308755
2822970266,213941758
2822970266,2686353036
2822970266,284241195
2822970266,27439619
2822970266,48088063
2822970266,3568411
2822970266,47017660
28238247,390905408
28238247,87403396
28238247,16711026
28238247,22209201
28238247,20770172
28238247,322017926
28238247,813286
28238247,20414217
282594677,511223459
282594677,358905141
282594677,160047813
282594677,47336979
282594677,58224855
282594677,1911173635
282594677,175743717
282594677,485475104
282594677,15177871
282594677,2373978144
282594677,293338829
282594677,14297098
282594677,32947008
282594677,27439619
282594677,390905408
2826743402,928432260
2826743402,1484030394
2826743402,2175021342
2826743402,2407734505
2826743402,210684204
2826743402,427362546
2826743402,302881437
2826743402,2806523524
2826743402,222691723
2826743402,32232142
2826743402,240664803
2826743402,86315135
2826743402,339882890
2826743402,19338443
2826743402,39279821
2826743402,321299775
2826743402,18270066
2826743402,12640502
2826743402,463053348
2826743402,24029979
2826743402,48702842
2826743402,7788062
2826743402,2269277268
2826743402,242355136
2826743402,65643345
2826743402,20715956
2826743402,505694805
2830356871,1108695031
2830356871,213941758
2830356871,189532376
2830356871,624987741
2830356871,3568411
2830356871,598219474
2830356871,2514471017
2830356871,410795094
2830356871,20515090
2830356871,2651067600
2830356871,112874216
2830356871,167760471
2830356871,2486034890
2830356871,2711189276
2830356871,878685044
2830356871,2235082016
2830356871,390905408
2830356871,293338829
2830356871,55121922
2830356871,15088481
2830356871,13339272
2830356871,2327577638
2830356871,535932595
2830356871,2379700903
2830356871,78926478
2830356871,492833134
2830356871,2224170295
2830356871,15741883
2830356871,67175124
2830356871,27450176
2830356871,127030142
2830356871,28971190
2830356871,2572844671
2830356871,55434962
2830356871,42158083
2830356871,611530014
2830356871,250416435
2830356871,1969630836
2830356871,184872574
2830356871,22311903
2830356871,467197960
2830356871,334331683
2830356871,346836110
2830356871,564887075
2830356871,14297098
2830356871,25521823
2830356871,99427640
2830356871,485475104
2830356871,953987197
2830356871,879161563
2830356871,19068720
2830356871,16795628
2830356871,2412406063
2830356871,560619863
2830356871,2416860835
2830356871,409413505
2830356871,107087487
2830356871,166353732
2830356871,167515631
2830356871,175743717
2830356871,220760593
2830356871,1564219544
2830356871,2830051135
2830356871,280826651
2830356871,14238762
2830356871,27439619
2830356871,47336979
2830356871,224539468
2830356871,160047813
2830356871,83593210
2830356871,26692656
2830356871,2563734218
2830356871,221969181
2830356871,1554772885
2830356871,16711026
2830356871,48088063
2830356871,468274644
2830356871,170513866
2830356871,921759169
2830356871,2396930972
2830356871,15444539
2830356871,219496700
2831595586,1279790160
2831595586,1256204010
2831595586,613408750
2831595586,27760633
2831595586,2373978144
2831595586,864844392
2831595586,58224855
2831595586,22311903
2831595586,1131834690
2831595586,426188506
2831595586,570266167
2831595586,55121922
2831595586,2919910279
2831595586,47336979
2831595586,25478066
2831595586,219496700
2831595586,2235082016
2831595586,1446389574
2831595586,354582942
2831595586,284241195
2831595586,2826464708
2831595586,127030142
2831595586,2459315959
2831595586,478719625
2831595586,50815971
2831595586,19251173
2831595586,55434962
2831595586,14579415
2831595586,2967867342
2831595586,234470696
2831595586,1888659198
2831595586,22216521
2831595586,1554772885
2831595586,220760593
2831595586,344082277
2831595586,428567107
2831595586,2572844671
2831595586,26692656
2831595586,35045870
2831595586,1610028210
2831595586,1623881401
2831595586,485475104
2831595586,2555381341
2831595586,2825435012
2831595586,168708565
2831595586,18200573
2831595586,15948159
2831595586,12077492
2831595586,13339272
2833236600,184872574
2833236600,219496700
2833236600,2593610952
2833236600,39166602
2833236600,296879022
2833236600,53210455
2833236600,16043600
2833236600,15231287
2833236600,65258793
2833236600,886882542
2833236600,759375067
2833236600,2757541958
2833236600,30349066
2833236600,26829176
2833236600,76966092
2833236600,478042067
2833236600,788158068
2833236600,61447736
2833236600,22311903
2833236600,2902062601
2833236600,2902167817
2833236600,27453762
2833236600,570266167
2833236600,29789545
2833236600,222691723
2833236600,2651067600
2833236600,218634414
2833236600,2327577638
2833236600,160047813
2833236600,1621500241
2833236600,111092283
2833236600,17796143
2833236600,2709507548
2833236600,564887075
2833236600,2873301816
2833236600,19068720
2833236600,1732624986
2833236600,182384817
2833236600,75356470
2833236600,2893499687
2833236600,14579415
2833236600,34000178
2833236600,99427640
2833236600,1335599142
2833236600,16814500
2833236600,17881816
2833236600,87403396
2833236600,13637062
2833236600,15209135
2833236600,45571759
2833236600,24357823
2833236600,555136170
2833236600,2919910279
2833236600,18164805
2833236600,820205892
2833236600,22216521
2833236600,84699037
2833236600,55121922
2833236600,2572844671
2833236600,1322691
2833236600,36032320
2833236600,879161563
2833236600,12144232
2833236600,2925160535
2833236600,878172186
2833236600,601001021
2833236600,1599684787
2833236600,762504444
2833236600,259790447
2833236600,43570256
2833236600,3382
2833236600,58559649
2833236600,493609953
2833236600,83593210
2833236600,146714531
2833236600,362035439
2833236600,2360846922
2833236600,14738804
2833236600,2235082016
2833236600,2718609396
2833236600,105669501
2833236600,57341314
2833236600,92415827
2833236600,2416860835
2833236600,215683551
2833236600,28971190
2833236600,354582942
2833236600,32258396
2833236600,167760471
2833236600,2230478545
2833236600,243839619
2833236600,45931083
2833236600,492833134
2833236600,572157338
2833236600,13339272
2833236600,346836110
2833236600,2486034890
2833236600,303967163
2833236600,2902168621
2833236600,18539631
2833236600,17467699
2833236600,16548435
2833236600,16795628
2833236600,444240428
2833236600,250416435
2833236600,1969630836
2833236600,14448173
2833236600,39651447
2833236600,161128380
2833236600,207323988
2833236600,35823189
2833236600,2902162645
2833236600,42741029
2833236600,235140283
2833236600,2168961860
2833236600,23008116
2833236600,20515090
2833236600,32896052
2833236600,29130296
2833236600,31891798
2833236600,1361129497
2833236600,169364387
2833236600,19053307
2833236600,280826651
2833236600,24827451
2833236600,35415477
2833236600,38804737
2833236600,555307309
2833236600,33345091
2833236600,19478383
2833236600,20414217
283824663,33923443
283824663,325374833
283824663,110347833
283824663,58559649
283824663,2883460352
283824663,825513037
283824663,139565254
283824663,35797450
283824663,97459853
283824663,53210455
283824663,2148638730
283824663,15400055
283824663,33417701
283824663,1954714663
283824663,1623881401
283824663,21881296
283824663,65472230
283824663,14738804
283824663,21252323
283824663,113470302
283824663,71796971
283824663,3431741961
283824663,2416618104
283824663,16518900
283824663,393020169
283824663,1256204010
283824663,3832329792
283824663,412737996
283824663,76966092
283824663,47336979
283824663,23675481
283824663,1536399169
283824663,98257723
283824663,311791726
283824663,169364387
283824663,27896255
283824663,1095624530
283824663,280494433
283824663,2231233459
283824663,284241195
283824663,1446389574
283824663,2860720757
283824663,3031942490
283824663,246885577
283824663,536177285
283824663,35823189
283824663,39930469
283824663,2930218015
283824663,25224255
283824663,2919910279
283824663,25478066
283824663,2651067600
283824663,2486034890
283824663,14636086
283824663,229157472
283824663,1050869292
283824663,14297098
283824663,239591418
283824663,53649036
283824663,3054289645
283824663,2235082016
283824663,2873301816
283824663,886882542
283824663,53757167
283824663,3021314001
283824663,1279790160
283824663,1901371944
283824663,127030142
283824663,820205892
283824663,117477071
283824663,24374097
283824663,41792496
283824663,34000178
283824663,25521823
283824663,2718609396
283824663,413483863
283824663,2396930972
283824663,27450176
283824663,106938252
283824663,1656038166
283824663,1969630836
283824663,13339272
283824663,168708565
283824663,615566756
283824663,21270437
283824663,48029066
283824663,611530014
283824663,426188506
283824663,16814500
283824663,99021362
283824663,20468205
283824663,167515631
283824663,354582942
283824663,57719445
283824663,193978434
283824663,262709185
283824663,96564060
283824663,346836110
283824663,105410288
283824663,87403396
283824663,126016806
283824663,319240698
283824663,266336309
283824663,47017660
283824663,817299308
283824663,2379700903
283824663,617853906
283824663,720567793
283824663,2230478545
283824663,37372199
283824663,510382195
283824663,1359561
283824663,2209592418
283824663,100370559
283824663,598839302
283824663,380586142
283824663,572157338
283824663,23300815
283824663,32896052
283824663,557158397
283824663,15825852
283824663,1888659198
283824663,15073044
283824663,134513525
283824663,30736991
283824663,35472084
283824663,24469339
283824663,19760382
283824663,18150701
283824663,620644297
283824663,15680614
283824663,512669769
283824663,46874397
283824663,49870351
283824663,30349066
283824663,485475104
283824663,1323505873
283824663,618549916
283824663,18087450
283824663,1729333640
283824663,52740347
283824663,35045870
283824663,36032320
283824663,16264803
283824663,26493362
283824663,16126957
283824663,250416435
283824663,33098495
283824663,390905408
283824663,55121922
283824663,55434962
283824663,316042041
283824663,555136170
