,id_str,created_at,retweet_count,favorite_count,text
128,668700516881444864,Mon Nov 23 08:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.298; Bitstamp:$321.57; Kraken:$321.74999; Bitfinex:$322;   https://t.co/gHIKBc6mvg
129,668696740728545280,Mon Nov 23 07:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.216; Kraken:$320.71; Bitstamp:$321.66; Bitfinex:$321.68;   https://t.co/gHIKBc6mvg
130,668692968824578048,Mon Nov 23 07:30:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.791; Kraken:$320.59999; Bitstamp:$320.97; Bitfinex:$321.64;   https://t.co/gHIKBc6mvg
131,668689190780076033,Mon Nov 23 07:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.572; Kraken:$321.59; Bitstamp:$321.92; Bitfinex:$322.67;   https://t.co/gHIKBc6mvg
132,668685419622637568,Mon Nov 23 07:00:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.453; Bitstamp:$321.62; Kraken:$321.62999; Bitfinex:$322.31;   https://t.co/gHIKBc6mvg
133,668681643658489856,Mon Nov 23 06:45:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.861; Kraken:$321.69; Bitstamp:$322; Bitfinex:$322.47;   https://t.co/gHIKBc6mvg
134,668677867941797888,Mon Nov 23 06:30:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$321.061; Kraken:$321.7; Bitfinex:$322.16; Bitstamp:$322.51;   https://t.co/gHIKBc6mvg
135,668674091566673920,Mon Nov 23 06:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.873; Kraken:$321.7; Bitstamp:$322.25; Bitfinex:$322.41;   https://t.co/gHIKBc6mvg
136,668670318945427456,Mon Nov 23 06:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.772; Kraken:$321.7; Bitstamp:$322.34; Bitfinex:$322.95;   https://t.co/gHIKBc6mvg
137,668666541756444672,Mon Nov 23 05:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.525; Kraken:$321.83; Bitstamp:$322.13; Bitfinex:$322.28;   https://t.co/gHIKBbOL6G
138,668662770221625344,Mon Nov 23 05:30:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.411; Kraken:$321.31; Bitfinex:$322.06; Bitstamp:$322.26;   https://t.co/gHIKBc6mvg
139,668658994001657856,Mon Nov 23 05:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.068; Kraken:$321.86; Bitstamp:$321.89; Bitfinex:$322.17;   https://t.co/gHIKBc6mvg
140,668655219417444352,Mon Nov 23 05:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.524; Kraken:$320.74; Bitstamp:$321.56; Bitfinex:$321.91;   https://t.co/gHIKBc6mvg
141,668651441804943360,Mon Nov 23 04:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.591; Kraken:$321.91; Bitstamp:$322.4; Bitfinex:$322.84;   https://t.co/gHIKBc6mvg
142,668647668151898112,Mon Nov 23 04:30:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.932; Kraken:$322.16999; Bitstamp:$322.35; Bitfinex:$322.88;   https://t.co/gHIKBc6mvg
143,668643895128023040,Mon Nov 23 04:15:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.642; Kraken:$322.25; Bitstamp:$322.52; Bitfinex:$322.98;   https://t.co/gHIKBc6mvg
144,668640118287294464,Mon Nov 23 04:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.14; Kraken:$321.9; Bitfinex:$322.07; Bitstamp:$322.41;   https://t.co/gHIKBc6mvg
145,668636347528278016,Mon Nov 23 03:45:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.089; Kraken:$322.27999; Bitstamp:$322.6; Bitfinex:$323.03;   https://t.co/gHIKBc6mvg
146,668632567436992513,Mon Nov 23 03:30:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.748; Kraken:$322.35; Bitstamp:$322.65; Bitfinex:$323.07;   https://t.co/gHIKBc6mvg
147,668628793490321408,Mon Nov 23 03:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.285; Kraken:$321.91; Bitstamp:$322.51; Bitfinex:$323.07;   https://t.co/gHIKBc6mvg
148,668625020105728000,Mon Nov 23 03:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.826; Kraken:$323.09456; Bitstamp:$323.5; Bitfinex:$324.02;   https://t.co/gHIKBc6mvg
149,668621245370523648,Mon Nov 23 02:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.723; Kraken:$323.07054; Bitstamp:$323.25; Bitfinex:$324.01;   https://t.co/gHIKBc6mvg
150,668617471264481281,Mon Nov 23 02:30:02 +0000 2015,0,1,#Bitcoin Prices: Btc-e:$320.804; Kraken:$323.08999; Bitstamp:$323.22; Bitfinex:$323.87;   https://t.co/gHIKBc6mvg
151,668613693693906944,Mon Nov 23 02:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.544; Kraken:$322.3; Bitstamp:$323.24; Bitfinex:$323.33;   https://t.co/gHIKBc6mvg
152,668609920376381440,Mon Nov 23 02:00:01 +0000 2015,0,1,#Bitcoin Prices: Btc-e:$320.199; Kraken:$322.3; Bitstamp:$323.28; Bitfinex:$323.41;   https://t.co/gHIKBc6mvg
153,668606142684221441,Mon Nov 23 01:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.161; Kraken:$322.36; Bitstamp:$323.34; Bitfinex:$323.49;   https://t.co/gHIKBc6mvg
154,668602372017553408,Mon Nov 23 01:30:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.022; Kraken:$322.27999; Bitstamp:$323.16; Bitfinex:$323.42;   https://t.co/gHIKBc6mvg
155,668598596619657216,Mon Nov 23 01:15:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.202; Kraken:$322.78999; Bitfinex:$323.47; Bitstamp:$323.51;   https://t.co/gHIKBc6mvg
156,668594821775417346,Mon Nov 23 01:00:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.729; Kraken:$323.02; Bitfinex:$323.63; Bitstamp:$323.75;   https://t.co/gHIKBc6mvg
157,668591046075502592,Mon Nov 23 00:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.782; Kraken:$323.02999; Bitstamp:$323.32; Bitfinex:$323.43;   https://t.co/gHIKBc6mvg
158,668587270228860930,Mon Nov 23 00:30:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.389; Kraken:$323.16; Bitstamp:$323.78; Bitfinex:$324;   https://t.co/gHIKBc6mvg
159,668583499872473089,Mon Nov 23 00:15:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$321.445; Kraken:$323.76; Bitstamp:$324.32; Bitfinex:$324.62;   https://t.co/gHIKBc6mvg
160,668579720360042496,Mon Nov 23 00:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.998; Kraken:$324.26; Bitstamp:$324.56; Bitfinex:$324.67;   https://t.co/gHIKBc6mvg
161,668575947797471233,Sun Nov 22 23:45:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.683; Kraken:$323.52; Bitfinex:$323.69; Bitstamp:$323.7;   https://t.co/gHIKBc6mvg
162,668572170247892992,Sun Nov 22 23:30:01 +0000 2015,0,1,#Bitcoin Prices: Btc-e:$319.813; Kraken:$322.92999; Bitfinex:$323.12; Bitstamp:$323.26;   https://t.co/gHIKBc6mvg
163,668568397383364609,Sun Nov 22 23:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.705; Kraken:$322.8; Bitstamp:$323.37; Bitfinex:$323.38;   https://t.co/gHIKBc6mvg
164,668564625823293441,Sun Nov 22 23:00:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.425; Kraken:$323.6; Bitstamp:$323.78; Bitfinex:$323.99;   https://t.co/gHIKBc6mvg
165,668560992197038081,Sun Nov 22 22:45:36 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.317; Bitstamp:$323.48; Kraken:$323.50999; Bitfinex:$323.99;   https://t.co/gHIKBc6mvg
166,668557076671672320,Sun Nov 22 22:30:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.246; Kraken:$323.46999; Bitstamp:$323.48; Bitfinex:$323.95;   https://t.co/gHIKBc6mvg
167,668553327152603136,Sun Nov 22 22:15:08 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.691; Bitstamp:$323.61; Kraken:$323.66; Bitfinex:$324.42;   https://t.co/gHIKBc6mvg
168,668549520419082241,Sun Nov 22 22:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.885; Kraken:$324.31; Bitstamp:$324.84; Bitfinex:$325.42;   https://t.co/gHIKBc6mvg
169,668545748506714112,Sun Nov 22 21:45:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.67; Kraken:$322; Bitstamp:$323.96; Bitfinex:$324.53;   https://t.co/gHIKBc6mvg
170,668541973301694464,Sun Nov 22 21:30:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.15; Bitstamp:$323.9; Kraken:$324.35; Bitfinex:$324.97;   https://t.co/gHIKBc6mvg
171,668538198092554240,Sun Nov 22 21:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.998; Kraken:$322.07999; Bitstamp:$323.02; Bitfinex:$323.24;   https://t.co/gHIKBc6mvg
172,668534421876772865,Sun Nov 22 21:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.734; Kraken:$322.54; Bitstamp:$322.96; Bitfinex:$323.43;   https://t.co/gHIKBc6mvg
173,668530646088855552,Sun Nov 22 20:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.132; Bitstamp:$322.18; Bitfinex:$322.49; Kraken:$322.58475;   https://t.co/gHIKBc6mvg
174,668526874172235776,Sun Nov 22 20:30:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.138; Kraken:$321.87999; Bitstamp:$322.17; Bitfinex:$322.46;   https://t.co/gHIKBc6mvg
175,668523098497486849,Sun Nov 22 20:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.413; Bitstamp:$322.77; Bitfinex:$322.79; Kraken:$322.82574;   https://t.co/gHIKBc6mvg
176,668519323225464832,Sun Nov 22 20:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$318.466; Kraken:$321.56; Bitfinex:$321.8; Bitstamp:$322;   https://t.co/gHIKBc6mvg
177,668515549736001537,Sun Nov 22 19:45:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.027; Kraken:$321.15; Bitfinex:$321.74; Bitstamp:$321.79;   https://t.co/gHIKBc6mvg
178,668511776196177924,Sun Nov 22 19:30:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.823; Kraken:$321.26; Bitstamp:$322.13; Bitfinex:$322.56;   https://t.co/gHIKBc6mvg
179,668507998931820545,Sun Nov 22 19:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.822; Kraken:$322.2; Bitstamp:$322.24; Bitfinex:$322.84;   https://t.co/gHIKBc6mvg
180,668504226771914753,Sun Nov 22 19:00:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319; Kraken:$322.95999; Bitstamp:$322.96; Bitfinex:$323.56;   https://t.co/gHIKBc6mvg
181,668500449109139456,Sun Nov 22 18:45:01 +0000 2015,0,1,#Bitcoin Prices: Btc-e:$319.999; Kraken:$322.9498; Bitstamp:$322.96; Bitfinex:$323.7;   https://t.co/gHIKBc6mvg
182,668496672096452609,Sun Nov 22 18:30:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$321; Kraken:$322.49; Bitstamp:$322.54; Bitfinex:$323.7;   https://t.co/gHIKBc6mvg
183,668492896564285440,Sun Nov 22 18:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.222; Bitstamp:$322.33; Kraken:$322.79828; Bitfinex:$323.78;   https://t.co/gHIKBc6mvg
184,668489124463173638,Sun Nov 22 18:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.575; Kraken:$322.24; Bitstamp:$322.26; Bitfinex:$322.98;   https://t.co/gHIKBc6mvg
185,668485353255383045,Sun Nov 22 17:45:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.529; Bitstamp:$321.85; Kraken:$322.06999; Bitfinex:$322.9;   https://t.co/gHIKBc6mvg
186,668481573923213312,Sun Nov 22 17:30:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$320.546; Kraken:$322.50999; Bitstamp:$322.7; Bitfinex:$322.99;   https://t.co/gHIKBc6mvg
187,668477798718287872,Sun Nov 22 17:15:01 +0000 2015,0,1,#Bitcoin Prices: Btc-e:$321.12; Kraken:$322.25; Bitstamp:$322.92; Bitfinex:$323.2;   https://t.co/gHIKBc6mvg
188,668474026709409793,Sun Nov 22 17:00:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.757; Kraken:$322.16159; Bitstamp:$322.19; Bitfinex:$322.25;   https://t.co/gHIKBc6mvg
189,668470249516351489,Sun Nov 22 16:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.299; Kraken:$320.96; Bitstamp:$321.05; Bitfinex:$321.49;   https://t.co/gHIKBc6mvg
190,668466476903452673,Sun Nov 22 16:30:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.806; Bitstamp:$322.01; Kraken:$322.09; Bitfinex:$323.1;   https://t.co/gHIKBc6mvg
191,668462698687037440,Sun Nov 22 16:15:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.353; Kraken:$321.73; Bitstamp:$322.05; Bitfinex:$322.4;   https://t.co/gHIKBc6mvg
192,668458924249628672,Sun Nov 22 16:00:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.534; Bitstamp:$321.69; Kraken:$321.73; Bitfinex:$322.83;   https://t.co/gHIKBc6mvg
193,668455148746838016,Sun Nov 22 15:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.53; Bitstamp:$321.8; Kraken:$321.98999; Bitfinex:$322.3;   https://t.co/gHIKBc6mvg
194,668451376259850241,Sun Nov 22 15:30:01 +0000 2015,0,1,#Bitcoin Prices: Btc-e:$319.554; Kraken:$321.58; Bitstamp:$321.82; Bitfinex:$322.1;   https://t.co/gHIKBc6mvg
195,668447606658478080,Sun Nov 22 15:15:03 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.303; Kraken:$321.84; Bitfinex:$322.3; Bitstamp:$322.37;   https://t.co/gHIKBc6mvg
196,668443826760105984,Sun Nov 22 15:00:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.342; Kraken:$322.04; Bitstamp:$322.48; Bitfinex:$322.6;   https://t.co/gHIKBc6mvg
197,668440051341246464,Sun Nov 22 14:45:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.31; Kraken:$322.06; Bitstamp:$322.24; Bitfinex:$322.6;   https://t.co/gHIKBc6mvg
198,668436274345328640,Sun Nov 22 14:30:01 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$319.299; Bitstamp:$321.81; Kraken:$322.12672; Bitfinex:$322.4;   https://t.co/gHIKBc6mvg
199,668432502281867265,Sun Nov 22 14:15:02 +0000 2015,0,0,#Bitcoin Prices: Btc-e:$318.248; Kraken:$320.6; Bitstamp:$320.96; Bitfinex:$321;   https://t.co/gHIKBc6mvg
